id,click,hour,C1,banner_pos,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,id_int,site_id_int,site_domain_int,site_category_int,app_id_int,app_domain_int,app_category_int,device_id_int,device_ip_int,device_model_int
8218,1,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,-5.79322E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-7.97261E+18,8.26157E+17
8219,0,14102100,1005,1,1,0,17037,320,50,1934,2,39,-1,16,8.85852E+17,-5.00298E+18,-2.20517E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.58344E+18,-8.16357E+18
8220,0,14102100,1005,0,1,2,15706,320,50,1722,0,35,-1,79,1.73674E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,7.51187E+18,-7.21547E+18
8221,1,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-8.6099E+18,8.62995E+18,1.11604E+17,-2.41439E+18,2.06939E+18,-3.7608E+18,4.84492E+18,-3.51805E+18,8.25415E+18,5.97098E+17
8222,0,14102100,1005,1,1,0,19742,320,50,2263,3,427,100000,61,-6.84328E+17,5.80517E+18,-5.1604E+17,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,1.56186E+18,3.10918E+18
8223,1,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-9.08671E+18,8.62995E+18,1.11604E+17,-2.41439E+18,6.02212E+18,-9.04228E+17,7.59867E+18,-3.51805E+18,-2.94862E+16,-9.18346E+18
8224,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,7.7179E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.4838E+18,-5.0028E+17,4.84492E+18,-3.51805E+18,-8.28349E+18,-6.04684E+18
8225,1,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,4.61978E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.32351E+18,-6.35162E+18
8226,0,14102100,1005,1,1,0,15707,320,50,1722,0,35,100084,79,-4.00064E+18,-6.41976E+17,-8.2006E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-7.79366E+18,2.82282E+17
8227,1,14102100,1005,0,1,0,17163,320,50,1955,3,163,100189,71,8.17034E+18,-4.3699E+18,-5.37443E+18,6.95072E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.73677E+18,-2.82714E+18
8228,1,14102100,1005,0,1,0,16859,320,50,1887,3,39,-1,23,-3.61052E+18,-7.53647E+18,-9.179E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,9.89925E+17,7.50165E+18
8229,0,14102100,1005,1,1,0,16208,320,50,1800,3,167,-1,23,-9.14494E+18,-6.88636E+18,4.24086E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.16416E+18,-3.20322E+18
8230,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,100084,79,-7.42135E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,2.32373E+18,7.56804E+18
8231,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,3.22511E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.65845E+18,9.46489E+17
8232,0,14102100,1005,0,1,2,15705,320,50,1722,0,35,100084,79,3.2945E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,3.88634E+18,-5.44704E+18
8233,0,14102100,1005,1,1,0,13779,320,50,1447,2,47,100081,13,6.84462E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.38183E+18,-6.32762E+18,4.84492E+18,-3.51805E+18,3.89366E+18,-3.20322E+18
8234,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,2.63455E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.3819E+18,1.07701E+18
8235,0,14102100,1005,1,1,0,18947,320,50,2153,3,427,100063,61,2.8941E+18,-8.91598E+18,3.32429E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.8698E+18,7.74943E+18
8236,0,14102100,1005,0,1,0,6393,320,50,547,3,47,-1,23,1.54879E+18,-4.8651E+18,3.82765E+18,8.85715E+17,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.69837E+18,-3.20322E+18
8237,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-1.89791E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.80368E+17,-9.06866E+18
8238,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,7.34783E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.4838E+18,-5.0028E+17,4.84492E+18,-3.51805E+18,-6.91039E+18,7.30693E+18
8239,1,14102100,1005,0,1,0,15706,320,50,1722,0,35,100083,79,-4.15889E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.84818E+18,8.5977E+18
8240,1,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,2.04539E+18,-7.31213E+18,7.35239E+17,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.56932E+18,5.87843E+18
8241,0,14102100,1005,0,1,0,17914,320,50,2043,2,39,-1,32,1.97639E+18,5.19199E+17,-8.24504E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,2.07949E+18,-4.11852E+18
8242,1,14102100,1005,1,1,0,20008,320,50,2283,0,163,-1,95,8.76723E+18,-6.88636E+18,4.24086E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.932E+18,9.1974E+18
8243,0,14102100,1005,0,1,2,15703,320,50,1722,0,35,-1,79,-1.53453E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.72165E+18,8.99227E+18
8244,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,100083,79,-5.30004E+17,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.7068E+18,1.97655E+18
8245,0,14102100,1002,0,0,0,16920,320,50,1899,0,431,100081,117,-2.69555E+18,-2.71272E+18,8.71459E+18,-2.41439E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-5.30403E+18,-3.00105E+18,-3.67865E+18
8246,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-6.57931E+18,5.64833E+18,7.42146E+18,8.85715E+17,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-4.36808E+18,2.82282E+17
8247,1,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-3.66994E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-7.97389E+18,-4.11852E+18
8248,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,-7.53475E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,1.66645E+18,-4.11852E+18
8249,1,14102100,1005,0,1,0,6991,320,50,613,2,39,100233,32,7.8802E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-4.29701E+17,-6.32762E+18,7.89794E+18,-3.51805E+18,-6.68674E+18,2.94938E+18
8250,1,14102100,1005,0,1,0,17914,320,50,2043,2,39,-1,32,3.98936E+18,5.19199E+17,-8.24504E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.25866E+18,-3.20322E+18
8251,1,14102100,1005,1,1,0,21612,320,50,2481,3,297,100111,61,-1.94358E+18,-3.26182E+18,-2.78838E+18,3.50787E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,2.10451E+18,6.93371E+18
8252,0,14102100,1005,0,1,2,15703,320,50,1722,0,35,-1,79,-5.6475E+18,8.62995E+18,1.11604E+17,-2.41439E+18,5.88019E+18,-6.32762E+18,7.59867E+18,-1.67235E+18,3.3169E+18,-7.21547E+18
8253,1,14102100,1005,0,1,0,15706,320,50,1722,0,35,100084,79,1.0362E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,3.6469E+18,-4.0961E+18
8254,0,14102100,1002,0,0,0,19665,320,50,2253,2,303,100025,52,5.85778E+18,-4.12168E+18,1.11604E+17,-2.41439E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,5.16385E+18,-1.63512E+18,-9.09741E+18
8255,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-7.71717E+17,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,8.09615E+18,-6.35162E+18
8256,1,14102100,1005,1,1,0,16208,320,50,1800,3,167,100075,23,2.0439E+18,-6.88636E+18,4.24086E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-4.10794E+16,7.11964E+18
8257,0,14102100,1005,0,1,2,15704,320,50,1722,0,35,100084,79,5.26474E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.24893E+17,-7.21547E+18
8258,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,100034,157,7.90368E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-9.07506E+18,-4.52592E+18,-4.84056E+18,-3.51805E+18,-5.95899E+18,-2.83066E+18
8259,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-7.79311E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-8.82678E+18,-6.32762E+18,7.89794E+18,-4.61043E+18,4.91309E+18,-9.1584E+18
8260,1,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,8.70182E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,3.00089E+18,-5.62747E+18
8261,0,14102100,1005,0,1,0,20984,320,50,2371,0,551,100217,46,8.4577E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.82822E+18,-9.04228E+17,4.84492E+18,-3.51805E+18,1.08516E+18,7.30693E+18
8262,1,14102100,1005,0,1,2,18993,320,50,2161,0,35,-1,157,-5.07542E+16,8.62995E+18,1.11604E+17,-2.41439E+18,-9.07506E+18,-4.52592E+18,-4.84056E+18,-3.51805E+18,3.82273E+18,4.43625E+18
8263,1,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-1.64518E+18,8.62995E+18,1.11604E+17,-2.41439E+18,1.0192E+18,-6.32762E+18,4.84492E+18,-3.51805E+18,5.83833E+18,2.17049E+18
8264,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,100084,79,-4.234E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-7.01565E+18,7.03742E+18
8265,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,100084,79,-3.89225E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.82483E+18,1.42808E+18
8266,0,14102100,1005,1,1,0,16920,320,50,1899,0,431,100081,117,-6.82556E+18,2.58037E+18,2.13902E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-6.553E+18,-3.68208E+18
8267,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,5.5637E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,6.01821E+17,-3.20322E+18
8268,0,14102100,1005,0,1,0,16208,320,50,1800,3,167,100081,23,-3.02001E+18,1.70828E+18,-1.74959E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.52409E+18,7.11964E+18
8269,0,14102100,1005,1,1,0,16208,320,50,1800,3,167,100081,23,2.5138E+18,4.08936E+18,-5.41218E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.13986E+18,2.30033E+18
8270,0,14102100,1002,0,0,0,21682,320,50,2496,3,167,-1,23,-9.06571E+18,-9.68644E+17,1.11604E+17,-2.41439E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-8.95947E+18,-2.90496E+18,2.5817E+18
8271,0,14102100,1005,1,1,0,20366,320,50,2333,0,39,100077,157,-3.38797E+18,-6.88636E+18,4.24086E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.48905E+18,-6.35162E+18
8272,1,14102100,1005,0,1,0,20634,320,50,2374,3,39,-1,23,-1.2872E+18,8.62995E+18,1.11604E+17,-2.41439E+18,7.25044E+18,3.04303E+18,4.84492E+18,-3.51805E+18,4.15812E+18,-5.48865E+17
8273,0,14102100,1002,0,0,0,15908,320,50,1752,3,297,100081,82,3.76389E+17,3.58365E+18,5.67853E+17,-2.41439E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-5.31821E+18,-9.08429E+18,-4.31924E+18
8274,1,14102100,1005,0,1,2,18993,320,50,2161,0,35,100034,157,2.57169E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-3.61641E+18,-6.32762E+18,-7.91435E+18,-6.12669E+18,6.86115E+18,-1.29408E+17
8275,1,14102100,1002,0,0,0,21665,320,50,2493,3,35,-1,117,-6.37083E+18,6.65905E+18,1.11604E+17,-2.41439E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-1.96117E+18,-1.9416E+18,6.25295E+18
8276,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-3.91967E+18,5.64833E+18,7.42146E+18,8.85715E+17,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,7.01505E+18,-7.69526E+18
8277,1,14102100,1005,0,1,3,15699,320,50,1722,0,35,-1,79,-1.03443E+17,8.62995E+18,1.11604E+17,-2.41439E+18,2.21235E+18,-6.32762E+18,7.89794E+18,-3.51805E+18,7.88564E+18,2.82282E+17
8278,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,4.43732E+18,3.92541E+18,5.70156E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,8.32974E+18,-4.11852E+18
8279,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,100084,79,-1.10682E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-6.78122E+18,-1.97946E+18
8280,0,14102100,1005,0,1,2,15704,320,50,1722,0,35,100083,79,-3.69327E+18,2.98577E+18,4.27821E+17,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.67297E+17,4.29567E+18
8281,0,14102100,1005,1,1,0,17753,320,50,1993,2,1063,-1,33,-2.36091E+18,5.19199E+17,-8.24504E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-7.23524E+18,-2.81651E+18
8282,0,14102100,1002,0,0,0,19665,320,50,2253,2,303,-1,52,6.78932E+18,-4.79098E+18,-9.79847E+17,-2.41439E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,6.45809E+18,2.73011E+18,-8.37389E+18
8283,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,100084,79,1.68809E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,1.58398E+18,-1.88309E+18
8284,0,14102100,1005,0,1,2,17212,320,50,1887,3,39,100194,23,-6.04025E+18,5.60318E+18,1.86458E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,8.99166E+18,-4.8618E+18
8285,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,1.62248E+18,8.54502E+18,6.66505E+18,-8.95971E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,8.0138E+18,1.97655E+18
8286,1,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-7.35768E+17,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.22037E+18,3.60427E+18
8287,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,-8.19295E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,7.89054E+18,3.40276E+18
8288,1,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,4.65296E+17,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-8.22262E+18,2.82282E+17
8289,1,14102100,1005,0,1,0,15703,320,50,1722,0,35,100084,79,7.43974E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,7.66886E+18,5.73339E+18
8290,0,14102100,1005,1,1,2,15699,320,50,1722,0,35,-1,79,7.28444E+18,-6.41976E+17,-8.2006E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.34392E+18,1.59516E+18
8291,1,14102100,1010,1,4,0,21665,320,50,2493,3,35,100041,117,8.0129E+18,8.62995E+18,1.11604E+17,-2.41439E+18,3.62613E+18,8.51175E+18,4.84492E+18,2.09789E+18,-3.68108E+18,2.52057E+18
8292,0,14102100,1005,1,1,0,20251,320,50,2323,0,687,100081,48,-6.80103E+18,2.58037E+18,2.13902E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,3.9992E+18,2.45126E+18
8293,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,100048,117,-6.56959E+18,8.62995E+18,1.11604E+17,-2.41439E+18,6.39136E+18,8.51175E+18,4.84492E+18,-5.26595E+17,-3.30244E+18,2.69455E+18
8294,0,14102100,1002,0,0,0,21665,320,50,2493,3,35,-1,117,-1.89984E+18,6.65905E+18,1.11604E+17,-2.41439E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,3.00176E+18,-8.38506E+18,1.92656E+18
8295,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,5.07691E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-8.73674E+18,1.07701E+18
8296,0,14102100,1010,1,4,0,21310,320,50,2449,0,163,100105,91,2.34233E+17,8.62995E+18,1.11604E+17,-2.41439E+18,-5.20693E+18,8.51175E+18,4.84492E+18,-9.09123E+18,5.43636E+18,2.52057E+18
8297,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,4.97252E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.84179E+18,-8.63362E+18
8298,1,14102100,1002,0,0,0,21675,320,50,2495,2,167,-1,23,-1.07902E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-4.2341E+18,8.51175E+18,-3.69061E+18,5.2594E+18,6.2036E+18,-4.14091E+18
8299,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,7.28797E+17,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.36237E+18,-3.51415E+18
8300,1,14102100,1005,0,1,0,20093,300,250,2295,2,35,100075,23,-1.40571E+18,-6.0065E+18,-4.78816E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.13935E+18,7.51056E+18
8301,1,14102100,1005,0,1,0,17914,320,50,2043,2,39,-1,32,-6.18152E+18,5.19199E+17,-8.24504E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.71159E+18,-4.11852E+18
8302,0,14102100,1005,0,1,0,20006,320,50,2283,0,163,-1,95,-3.9326E+18,-8.39147E+18,-6.32131E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.16337E+18,5.71429E+18
8303,1,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-3.82418E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.16094E+18,8.428E+18
8304,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,4.945E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.65768E+18,5.33794E+18
8305,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,7.29227E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.1221E+18,3.55326E+18
8306,0,14102100,1005,1,1,0,20596,320,50,2161,0,35,-1,157,-6.0038E+18,-4.4153E+17,-8.09025E+18,3.50787E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.02841E+18,3.60427E+18
8307,0,14102100,1005,0,1,2,21611,320,50,2480,3,297,100111,61,-6.45886E+18,8.62995E+18,1.11604E+17,-2.41439E+18,6.2458E+18,-6.32762E+18,7.89794E+18,-3.51805E+18,-9.01825E+18,-4.29142E+18
8308,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,-7.68716E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-7.34394E+18,7.56804E+18
8309,0,14102100,1002,0,0,0,19665,320,50,2253,2,303,-1,52,7.62747E+18,-4.34173E+18,-3.69637E+18,-2.41439E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,1.46226E+18,-6.48541E+18,7.49715E+18
8310,0,14102100,1005,0,1,0,20984,320,50,2371,0,551,100217,46,-9.01783E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.82822E+18,-9.04228E+17,4.84492E+18,-3.51805E+18,2.13116E+18,7.30693E+18
8311,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,-7.60048E+17,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-9.06656E+16,8.428E+18
8312,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,-4.49757E+18,1.68335E+18,-6.80248E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,3.46783E+18,4.37467E+18
8313,1,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,2.48017E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-8.59356E+18,1.86862E+18
8314,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,2.22369E+18,-1.70867E+18,6.18707E+18,8.85715E+17,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.91829E+18,-3.73307E+18
8315,1,14102100,1005,1,1,0,15705,320,50,1722,0,35,100084,79,-8.19435E+18,-6.41976E+17,-8.2006E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-6.75168E+18,-2.81651E+18
8316,1,14102100,1005,1,1,0,18993,320,50,2161,0,35,100128,157,-7.57958E+18,-4.4153E+17,-8.09025E+18,3.50787E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-3.59066E+17,3.79171E+18
8317,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,100084,79,-4.65484E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-4.31648E+18,-2.81651E+18
8318,1,14102100,1005,1,1,0,15705,320,50,1722,0,35,-1,79,-1.27337E+18,-6.41976E+17,-8.2006E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,7.79139E+18,-6.35162E+18
8319,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-1.92106E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,7.31173E+17,8.74672E+18
8320,0,14102100,1005,0,1,0,20966,320,50,2372,0,813,-1,46,-5.78928E+18,-3.50736E+17,8.03343E+18,-6.82751E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.63407E+18,5.61604E+18
8321,0,14102100,1005,0,1,2,15705,320,50,1722,0,35,-1,79,4.20757E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-5.1095E+18,-2.60771E+18
8322,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,-6.56613E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.6602E+18,-4.01772E+18
8323,0,14102100,1005,0,1,2,15702,320,50,1722,0,35,-1,79,-1.59765E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,9.20091E+18,-7.21547E+18
8324,0,14102100,1005,0,1,0,19950,320,50,1800,3,167,100075,23,1.81063E+18,6.27226E+18,4.14976E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-2.87778E+18,-3.20322E+18
8325,1,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,9.01624E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,4.11962E+18,-6.35162E+18
8326,0,14102100,1010,1,4,3,21665,320,50,2493,3,35,-1,117,-7.2411E+18,8.62995E+18,1.11604E+17,-2.41439E+18,-2.37916E+18,8.51175E+18,6.08038E+18,4.66511E+18,1.90863E+18,-6.99665E+18
8327,1,14102100,1005,0,1,0,17653,300,250,1994,2,39,-1,33,-6.71398E+17,-6.0065E+18,-4.78816E+18,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-7.93375E+18,7.51056E+18
8328,1,14102100,1005,0,1,0,16071,320,50,1784,2,175,100075,95,-7.29705E+17,-7.67035E+18,6.43189E+17,-5.33137E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,5.20929E+17,-7.62454E+17
8329,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,100084,79,-2.98543E+18,1.58678E+18,-6.46136E+18,-6.61938E+18,-3.45965E+18,8.51175E+18,-3.69061E+18,-3.51805E+18,-1.50408E+18,-2.81651E+18
